time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-10-19T19:35:31.000Z,16.949,-100.186,10,3.6,md,5,,,,us,usp000ar8j,2014-11-07T01:14:00.994Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-19T19:23:50.370Z,-33.605,120.756,10,2.7,ml,5,,,1.81,us,usp000ar8h,2014-11-07T01:14:00.993Z,"Western Australia",earthquake,,,,,reviewed,us,aust
2001-10-19T19:19:49.970Z,-33.509,120.46,10,2.6,ml,6,,,1.17,us,usp000ar8g,2014-11-07T01:14:00.991Z,"Western Australia",earthquake,,,,,reviewed,us,aust
2001-10-19T18:35:27.900Z,25.623,141.193,164.5,4.2,mb,18,,,1.33,us,usp000ar8f,2014-11-07T01:14:00.989Z,"Volcano Islands, Japan region",earthquake,,,,3,reviewed,us,us
2001-10-19T18:26:01.350Z,-1.803,-77.622,157.2,4.6,mb,41,,,0.77,us,usp000ar8e,2014-11-07T01:14:00.984Z,"Ecuador",earthquake,,,,13,reviewed,us,us
2001-10-19T18:17:24.160Z,-33.918,120.896,10,2.5,ml,5,,,1.52,us,usp000ar8d,2014-11-07T01:14:00.983Z,"Western Australia",earthquake,,,,,reviewed,us,aust
2001-10-19T17:43:20.100Z,-33.708,120.669,10,5,mb,56,,,1.33,us,usp000ar8b,2017-04-13T22:14:44.707Z,"Western Australia",earthquake,,,,20,reviewed,us,us
2001-10-19T17:07:55.100Z,-31.831,-69.736,131.7,3,md,6,,,,us,usp000ar8a,2014-11-07T01:14:00.973Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,guc
2001-10-19T16:54:37.090Z,52.44,159.564,33,4.4,mb,23,,,0.97,us,usp000ar89,2014-11-07T01:14:00.971Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,6,reviewed,us,us
2001-10-19T15:35:00.300Z,-22.495,-66.007,266.4,4.9,mb,124,,,1.16,us,usp000ar88,2014-11-07T01:14:00.960Z,"Jujuy, Argentina",earthquake,,,,79,reviewed,us,us
2001-10-19T15:34:55.320Z,11.45,-85.844,33,4.3,mb,15,,,1.23,us,usp000ar87,2014-11-07T01:14:00.958Z,"Nicaragua",earthquake,,,,7,reviewed,us,us
2001-10-19T15:17:56.800Z,-37.161,-72.063,29.2,4.2,md,10,,,,us,usp000ar86,2014-11-07T01:14:00.956Z,"Bio-Bio, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-19T14:56:48.440Z,42.185,79.337,33,4.7,mb,25,,,0.79,us,usp000ar85,2014-11-07T01:14:00.952Z,"Kyrgyzstan",earthquake,,,,11,reviewed,us,us
2001-10-19T14:44:24.520Z,51.669,16.107,5,4,ml,42,,,1.17,us,usp000ar84,2014-11-07T01:14:00.938Z,"Poland",earthquake,,,,,reviewed,us,grf
2001-10-19T14:30:42.700Z,-35.421,-71.097,103.7,3.3,md,10,,,,us,usp000ar83,2014-11-07T01:14:00.936Z,"Maule, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-19T13:37:18.830Z,-34.2,179.458,33,4.7,mb,14,,,1.38,us,usp000ar80,2014-11-07T01:14:00.931Z,"south of the Kermadec Islands",earthquake,,,,6,reviewed,us,us
2001-10-19T13:22:33.260Z,41.1738333,-125.3671667,7.317,2.7,md,29,304,1.016,0.05,nc,nc21199355,2017-01-01T21:24:20.388Z,"offshore Northern California",earthquake,2.83,3.56,0.06,7,reviewed,nc,nc
2001-10-19T13:01:23.420Z,-7.946,12.026,10,5.3,mb,209,,,0.84,us,usp000ar7y,2014-11-07T01:14:00.913Z,"Angola",earthquake,,,,128,reviewed,us,us
2001-10-19T12:23:21.180Z,58.311,-151.219,33,3,ml,38,,,0.87,us,usp000ar7w,2014-11-07T01:14:00.908Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,us,aeic
2001-10-19T11:51:31.940Z,7.75,59.53,10,4.4,mb,18,,,1.03,us,usp000ar7v,2014-11-07T01:14:00.907Z,"Carlsberg Ridge",earthquake,,,,3,reviewed,us,us
2001-10-19T11:44:48.690Z,-4.75,123.904,33,4.8,mb,38,,,1.11,us,usp000ar7u,2014-11-07T01:14:00.903Z,"Banda Sea",earthquake,,,,15,reviewed,us,us
2001-10-19T11:22:19.770Z,-4.85,124.069,33,4.5,mb,8,,,1.4,us,usp000ar7t,2014-11-07T01:14:00.901Z,"Banda Sea",earthquake,,,,2,reviewed,us,us
2001-10-19T10:50:13.350Z,54.335,158.113,238,5,mb,304,,,0.89,us,usp000ar7s,2014-11-07T01:14:00.879Z,"Kamchatka Peninsula, Russia",earthquake,,,,150,reviewed,us,us
2001-10-19T10:21:15.300Z,17.001,-100.096,18.5,3.8,md,4,,,,us,usp000ar7r,2014-11-07T01:14:00.877Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-19T09:49:25.890Z,-6.451,108.935,229.3,3.9,mb,14,,,0.98,us,usp000ar7q,2014-11-07T01:14:00.876Z,"Java, Indonesia",earthquake,,14.7,,4,reviewed,us,us
2001-10-19T09:31:40.550Z,-4.097,123.896,33,4.8,mb,25,,,1.07,us,usp000ar7n,2014-11-07T01:14:00.872Z,"Banda Sea",earthquake,,,,12,reviewed,us,us
2001-10-19T08:56:09.400Z,43.786,38.933,33,4.4,mb,17,,,1.2,us,usp000ar7m,2014-11-07T01:14:00.870Z,"Black Sea",earthquake,,,,3,reviewed,us,us
2001-10-19T08:10:34.180Z,-4.936,123.834,33,4.7,mb,9,,,1.05,us,usp000ar7j,2014-11-07T01:14:00.866Z,"Banda Sea",earthquake,,,,1,reviewed,us,us
2001-10-19T08:09:35.700Z,16.942,-100.174,8.3,4,md,13,,,,us,usp000ar7h,2014-11-07T01:14:00.864Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-19T07:50:06.880Z,53.587,-162.882,33,4.4,mb,32,,,0.72,us,usp000ar7g,2014-11-07T01:14:00.861Z,"south of Alaska",earthquake,,,,3,reviewed,us,us
2001-10-19T07:04:33.830Z,21.068,93.655,39.6,5,mb,95,,,0.77,us,usp000ar7f,2014-11-07T01:14:00.850Z,"Myanmar",earthquake,,,,59,reviewed,us,us
2001-10-19T06:34:03.000Z,37.33,21.65,5,3.3,md,5,,,,us,usp000ar7e,2014-11-07T01:14:00.848Z,"southern Greece",earthquake,,,,,reviewed,ath,ath
2001-10-19T06:26:27.400Z,37.41,21.72,5,3.6,md,14,,,,us,usp000ar7d,2014-11-07T01:14:00.846Z,"southern Greece",earthquake,,,,,reviewed,ath,ath
2001-10-19T04:38:16.600Z,16.995,-100.166,9.1,3.8,md,9,,,,us,usp000ar7b,2014-11-07T01:14:00.841Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-19T04:21:47.520Z,56.824,-155.074,48.8,2.7,ml,10,,,,us,usp000ar7a,2014-11-07T01:14:00.839Z,"Alaska Peninsula",earthquake,,,,,reviewed,aeic,aeic
2001-10-19T04:08:10.090Z,41.1408333,-125.2181667,1.677,2.77,md,30,293,0.9036,0.16,nc,nc21199313,2017-01-01T21:23:14.197Z,"offshore Northern California",earthquake,4.59,15.47,0.08,11,reviewed,nc,nc
2001-10-19T03:28:44.460Z,-4.102,123.907,33,7.5,mwc,234,,,1.14,us,usp000ar78,2017-11-07T18:23:09.581Z,"Banda Sea",earthquake,,,,,reviewed,us,hrv
2001-10-19T03:06:02.400Z,15.419,-96.068,6.6,4.3,md,8,,,,us,usp000ar77,2014-11-07T01:14:00.800Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-19T02:24:54.000Z,38.98,24.33,26,3.3,md,12,,,,us,usp000ar76,2014-11-07T01:14:00.799Z,"Aegean Sea",earthquake,,,,,reviewed,ath,ath
2001-10-19T02:07:51.900Z,39.49,23.21,5,3.2,ml,12,,,,us,usp000ar75,2014-11-07T01:14:00.797Z,"Aegean Sea",earthquake,,,,,reviewed,ath,ath
2001-10-19T01:14:54.200Z,-29.189,-71.059,11.2,4.3,md,6,,,,us,usp000ar73,2014-11-07T01:14:00.795Z,"Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-19T00:45:42.100Z,35.82,23.65,5,3.5,md,6,,,,us,usp000ar72,2014-11-07T01:14:00.794Z,"Crete, Greece",earthquake,,,,,reviewed,ath,ath
2001-10-19T00:41:47.200Z,-32.924,-71.613,41.7,3.6,md,13,,,,us,usp000ar71,2014-11-07T01:14:00.792Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-19T00:22:05.800Z,37.31,21.34,5,3.4,ml,30,,,,us,usp000ar70,2014-11-07T01:14:00.789Z,"southern Greece",earthquake,,,,,reviewed,ath,ath
2001-10-18T23:01:58.300Z,-40.51,176.25,79,3.8,ml,12,,,,us,usp000ar6z,2014-11-07T01:14:00.787Z,"North Island of New Zealand",earthquake,,,,,reviewed,wel,wel
2001-10-18T22:11:38.400Z,16.327,-99.185,16.1,3.5,md,6,,,,us,usp000ar6y,2014-11-07T01:14:00.786Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-18T22:03:32.490Z,51.524,16.567,5,2.8,ml,6,,,1.04,us,usp000ar6x,2014-11-07T01:14:00.784Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-10-18T21:36:36.800Z,19.302,-64.756,33,4.3,mb,16,,,0.8,us,usp000ar6w,2014-11-07T01:14:00.782Z,"Virgin Islands region",earthquake,,,,8,reviewed,us,us
2001-10-18T21:13:13.690Z,46.7035,-122.7651667,0.227,3.2,md,11,138,0.0546,0.12,uw,uw10541978,2016-07-23T00:51:31.530Z,"Washington",explosion,0.642,0.99,0.02,9,reviewed,uw,uw
2001-10-18T19:51:50.090Z,42.395,-8.101,0,2.7,mblg,6,,,,us,usp000ar6v,2014-11-07T01:14:00.780Z,"Spain",earthquake,,,,,reviewed,mdd,mdd
2001-10-18T19:15:43.210Z,19.377,-64.837,33,4.5,mb,59,,,0.94,us,usp000ar6u,2014-11-07T01:14:00.774Z,"Virgin Islands region",earthquake,,,,18,reviewed,us,us
2001-10-18T18:08:31.640Z,38.531,14.989,242.2,4.6,mb,221,,,1.15,us,usp000ar6t,2014-11-07T01:14:00.758Z,"Sicily, Italy",earthquake,,2.7,,28,reviewed,us,us
2001-10-18T17:55:13.130Z,37.245,72.096,206.5,4.1,mb,23,,,1.05,us,usp000ar6s,2014-11-07T01:14:00.755Z,"Tajikistan",earthquake,,,,6,reviewed,us,us
2001-10-18T17:43:46.060Z,43.4,13.316,10,3.3,ml,21,,,0.86,us,usp000ar6q,2014-11-07T01:14:00.751Z,"central Italy",earthquake,,,,,reviewed,us,ldg
2001-10-18T17:38:40.100Z,16.943,-100.237,4,3.6,md,5,,,,us,usp000ar6p,2014-11-07T01:14:00.750Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-18T17:31:07.560Z,2.043,126.574,33,4.3,mb,13,,,0.74,us,usp000ar6m,2014-11-07T01:14:00.747Z,"Molucca Sea",earthquake,,,,1,reviewed,us,us
2001-10-18T16:52:52.400Z,39.47,23.19,4,3.5,ml,25,,,,us,usp000ar6j,2014-11-07T01:14:00.743Z,"Aegean Sea",earthquake,,,,,reviewed,ath,ath
2001-10-18T15:50:30.890Z,36.899,35.207,33,4.7,mb,116,,,1.24,us,usp000ar6h,2014-11-07T01:14:00.733Z,"central Turkey",earthquake,,,,50,reviewed,us,us
2001-10-18T15:45:43.430Z,19.449,-64.533,38.8,3.8,md,8,,,,us,usp000ar6g,2014-11-07T01:14:00.731Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-18T15:43:21.610Z,19.488,-64.696,84.8,3.8,md,5,,,,us,usp000ar6f,2014-11-07T01:14:00.730Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-18T15:34:24.270Z,42.154,18.853,18.6,2.8,ml,11,,,,us,usp000ar6e,2014-11-07T01:14:00.728Z,"Croatia-Bosnia-Montenegro border region",earthquake,,,,,reviewed,pdg,pdg
2001-10-18T14:51:26.790Z,37.1498333,-121.5421667,7.021,2.86,md,95,72,0.04054,0.05,nc,nc21199191,2017-01-01T21:21:15.660Z,"Northern California",earthquake,0.1,0.26,0.11,128,reviewed,nc,nc
2001-10-18T14:35:16.370Z,-31.695,56.897,10,4.5,mb,10,,,1.6,us,usp000ar6b,2014-11-07T01:14:00.724Z,"Southwest Indian Ridge",earthquake,,,,3,reviewed,us,us
2001-10-18T14:02:36.000Z,38.64,21.47,5,3,md,5,,,,us,usp000ar6a,2014-11-07T01:14:00.723Z,"Greece",earthquake,,,,,reviewed,ath,ath
2001-10-18T13:52:03.960Z,51.56,15.856,5,3.3,ml,15,,,1.09,us,usp000ar69,2014-11-07T01:14:00.720Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-10-18T13:48:55.330Z,-19.631,-177.66,500,3.9,mb,20,,,0.81,us,usp000ar68,2014-11-07T01:14:00.717Z,"Fiji region",earthquake,,,,6,reviewed,us,us
2001-10-18T12:55:58.520Z,-55.092,-126.907,10,5.6,mwc,49,,,0.98,us,usp000ar67,2016-11-09T23:44:44.832Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,hrv
2001-10-18T11:50:12.910Z,-11.61,166.483,116.6,4.6,mb,42,,,1.04,us,usp000ar66,2014-11-07T01:14:00.700Z,"Santa Cruz Islands",earthquake,,,,17,reviewed,us,us
2001-10-18T11:02:45.930Z,39.201,16.542,12.1,3.9,mb,43,,,1.34,us,usp000ar65,2014-11-07T01:14:00.695Z,"southern Italy",earthquake,,3.1,,1,reviewed,us,us
2001-10-18T09:28:17.200Z,-33.556,-71.54,7.4,2.9,md,4,,,,us,usp000ar63,2014-11-07T01:14:00.693Z,"Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-18T09:26:25.380Z,-55.858,-28.782,200,4.1,mb,26,,,0.91,us,usp000ar62,2014-11-07T01:14:00.690Z,"South Sandwich Islands region",earthquake,,,,8,reviewed,us,us
2001-10-18T08:00:59.670Z,-25.738,-177.141,33,4.2,mb,19,,,1.39,us,usp000ar61,2014-11-07T01:14:00.687Z,"south of the Fiji Islands",earthquake,,,,3,reviewed,us,us
2001-10-18T07:28:18.480Z,-49.961,116.037,10,3.8,mb,10,,,1.39,us,usp000ar5z,2014-11-07T01:14:00.685Z,"western Indian-Antarctic Ridge",earthquake,,,,1,reviewed,us,us
2001-10-18T07:23:30.400Z,16.283,-94.565,75,4,md,5,,,,us,usp000ar5y,2014-11-07T01:14:00.683Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-18T06:54:49.910Z,51.045,15.87,5,2.9,ml,7,,,0.91,us,usp000ar5w,2014-11-07T01:14:00.680Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-10-18T06:01:03.170Z,12.571,-90.254,33,4.7,mb,28,,,1.19,us,usp000ar5u,2014-11-07T01:14:00.674Z,"off the coast of El Salvador",earthquake,,,,13,reviewed,us,us
2001-10-18T05:30:17.700Z,16.936,-100.128,10,4.1,md,12,,,,us,usp000ar5t,2014-11-07T01:14:00.672Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-18T03:50:13.600Z,51.7,-3.25,7.9,2.5,ml,34,,,,us,usp000ar5p,2014-11-07T01:14:00.661Z,"Wales-England region, United Kingdom",earthquake,,,,,reviewed,bgs,bgs
2001-10-18T03:20:01.450Z,-2.564,139.93,33,4.3,mb,14,,,1.4,us,usp000ar5n,2014-11-07T01:14:00.659Z,"near the north coast of Papua, Indonesia",earthquake,,,,4,reviewed,us,us
2001-10-18T03:19:59.800Z,38.89,23.81,40,3,md,5,,,,us,usp000ar5m,2014-11-07T01:14:00.658Z,"Greece",earthquake,,,,,reviewed,ath,ath
2001-10-18T01:53:22.210Z,38.801,-122.7838333,-0.097,2.58,md,40,39,0.01081,0.03,nc,nc21199129,2017-01-01T21:19:41.610Z,"Northern California",earthquake,0.09,0.18,0.18,34,reviewed,nc,nc
2001-10-18T01:48:56.400Z,-34.36,-71.804,43.7,3.8,md,12,,,,us,usp000ar5h,2014-11-07T01:14:00.652Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-18T00:48:44.100Z,-33.926,-71.231,50.4,3.4,md,10,,,,us,usp000ar5f,2014-11-07T01:14:00.649Z,"Region Metropolitana, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-18T00:38:53.700Z,16.957,-100.173,4.8,3.8,md,11,,,,us,usp000ar5e,2014-11-07T01:14:00.647Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-18T00:23:39.760Z,57.593,-154.571,57.5,2.5,ml,14,,,,us,usp000ar5d,2014-11-07T01:14:00.645Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,aeic,aeic
2001-10-18T00:14:27.280Z,18.786,146.97,33,4,mb,19,,,0.68,us,usp000ar5c,2014-11-07T01:14:00.643Z,"Pagan region, Northern Mariana Islands",earthquake,,,,1,reviewed,us,us
2001-10-17T23:40:36.650Z,55.838,-157.417,48.1,4.4,mb,17,,,1.23,us,usp000ar5b,2014-11-07T01:14:00.640Z,"Alaska Peninsula",earthquake,,,,1,reviewed,us,us
2001-10-17T23:09:56.800Z,18.349,-102.914,9.2,3.9,md,8,,,,us,usp000ar5a,2014-11-07T01:14:00.639Z,"Michoacan, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-17T23:00:35.160Z,-3.528,138.55,33,3.9,mb,14,,,1.52,us,usp000ar59,2014-11-07T01:14:00.637Z,"Papua, Indonesia",earthquake,,,,3,reviewed,us,us
2001-10-17T22:52:27.200Z,-31.284,-69.018,211.8,3.4,md,9,,,,us,usp000ar58,2014-11-07T01:14:00.635Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,guc
2001-10-17T22:29:30.450Z,-6.708,155.13,33,4.2,mb,19,,,0.64,us,usp000ar57,2014-11-07T01:14:00.633Z,"Bougainville region, Papua New Guinea",earthquake,,,,6,reviewed,us,us
2001-10-17T21:59:00.020Z,-16.662,-73.683,47.7,4.5,mb,40,,,1.03,us,usp000ar56,2014-11-07T01:14:00.628Z,"near the coast of southern Peru",earthquake,,12,,19,reviewed,us,us
2001-10-17T21:38:58.520Z,81.485,-1.357,10,3.6,mb,13,,,1.28,us,usp000ar55,2014-11-07T01:14:00.626Z,"north of Svalbard",earthquake,,,,1,reviewed,us,us
2001-10-17T21:30:31.220Z,36.072,139.607,80.3,4.4,mb,34,,,0.83,us,usp000ar54,2014-11-07T01:14:00.623Z,"eastern Honshu, Japan",earthquake,,8.7,,14,reviewed,us,us
2001-10-17T21:13:41.230Z,-16.954,-174.96,230.3,4.7,mb,94,,,0.94,us,usp000ar53,2014-11-07T01:14:00.612Z,"Tonga",earthquake,,,,26,reviewed,us,us
2001-10-17T20:57:25.100Z,-6.682,130.163,33,4.6,mb,9,,,1.16,us,usp000ar52,2014-11-07T01:14:00.610Z,"Banda Sea",earthquake,,,,2,reviewed,us,us
2001-10-17T20:46:06.300Z,36.98,21.13,5,3.2,md,5,,,,us,usp000ar51,2014-11-07T01:14:00.609Z,"southern Greece",earthquake,,,,,reviewed,ath,ath
2001-10-17T20:45:57.560Z,18.366,-67.617,25.1,4.6,mb,62,,,,us,usp000ar50,2017-02-16T03:00:55.948Z,"Mona Passage, Puerto Rico",earthquake,,,,16,reviewed,rspr,us
2001-10-17T20:25:15.470Z,-20.753,-179.347,656.7,4.8,mb,185,,,0.81,us,usp000ar4y,2014-11-07T01:14:00.579Z,"Fiji region",earthquake,,,,51,reviewed,us,us
2001-10-17T20:18:32.810Z,-16.548,-177.67,500,4.2,mb,46,,,0.89,us,usp000ar4x,2014-11-07T01:14:00.573Z,"Fiji region",earthquake,,,,10,reviewed,us,us
2001-10-17T20:02:51.380Z,33.5053333,-116.464,4.576,2.84,ml,62,24.5,0.03672,0.24,ci,ci9714561,2016-04-02T02:01:58.042Z,"20km ESE of Anza, CA",earthquake,0.32,1.72,0.247,27,reviewed,ci,ci
2001-10-17T20:02:41.300Z,-44.52,168.36,7,4.6,ml,7,,,,us,usp000ar4v,2014-11-07T01:14:00.570Z,"South Island of New Zealand",earthquake,,,,,reviewed,wel,wel
2001-10-17T19:34:02.800Z,16.111,-97.402,5.4,3.7,md,5,,,,us,usp000ar4u,2014-11-07T01:14:00.568Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-17T18:43:53.470Z,-4.941,103.152,33,4.5,mb,12,,,0.71,us,usp000ar4r,2014-11-07T01:14:00.550Z,"southern Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
2001-10-17T18:24:59.600Z,-33.313,-69.783,6.7,4,md,12,,,,us,usp000ar4q,2014-11-07T01:14:00.549Z,"Mendoza, Argentina",earthquake,,,,,reviewed,guc,guc
2001-10-17T18:24:29.490Z,-20.711,169.737,200,4.4,mb,14,,,1.16,us,usp000ar4p,2014-11-07T01:14:00.547Z,"Vanuatu",earthquake,,,,4,reviewed,us,us
2001-10-17T18:02:06.000Z,-33.317,-69.811,9.4,3.3,md,6,,,,us,usp000ar4n,2014-11-07T01:14:00.545Z,"Region Metropolitana, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-17T17:53:45.900Z,39.42,26.74,5,3.7,md,12,,,,us,usp000ar4m,2014-11-07T01:14:00.544Z,"near the coast of western Turkey",earthquake,,,,,reviewed,ath,ath
2001-10-17T17:37:23.650Z,36.536,71.443,127.2,4.2,mb,18,,,0.77,us,usp000ar4k,2014-11-07T01:14:00.524Z,"Hindu Kush region, Afghanistan",earthquake,,19.5,,3,reviewed,us,us
2001-10-17T17:22:34.700Z,42.465,1.279,2,2.6,ml,9,,,,us,usp000ar4h,2014-11-07T01:14:00.520Z,"Pyrenees",earthquake,,,,,reviewed,ldg,ldg
2001-10-17T17:04:50.200Z,38.32,22.1,5,3,md,7,,,,us,usp000ar4g,2014-11-07T01:14:00.519Z,"Greece",earthquake,,,,,reviewed,ath,ath
2001-10-17T16:57:43.800Z,-1.118,123.648,33,4.8,mb,22,,,0.88,us,usp000ar4f,2014-11-07T01:14:00.516Z,"Sulawesi, Indonesia",earthquake,,,,9,reviewed,us,us
2001-10-17T16:52:05.500Z,-33.302,-69.794,5.9,3.5,md,12,,,,us,usp000ar4e,2014-11-07T01:14:00.514Z,"Mendoza, Argentina",earthquake,,,,,reviewed,guc,guc
2001-10-17T16:50:03.000Z,-40.1,177,52,3.7,ml,14,,,,us,usp000ar4d,2014-11-07T01:14:00.512Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,reviewed,wel,wel
2001-10-17T15:29:54.800Z,-11.745,108.717,33,4.7,mb,17,,,1.12,us,usp000ar4b,2014-11-07T01:14:00.504Z,"south of Java, Indonesia",earthquake,,,,10,reviewed,us,us
2001-10-17T15:25:03.590Z,-13.704,170.169,600,4.6,mb,23,,,1.06,us,usp000ar4a,2014-11-07T01:14:00.477Z,"Vanuatu region",earthquake,,,,6,reviewed,us,us
2001-10-17T14:37:00.570Z,36.716,-9.544,10,3.1,mblg,26,,,0.76,us,usp000ar49,2014-11-07T01:14:00.473Z,"west of Gibraltar",earthquake,,,,,reviewed,us,mdd
2001-10-17T13:20:24.300Z,16.91,-100.052,4,3.7,md,6,,,,us,usp000ar47,2014-11-07T01:14:00.470Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-17T13:19:29.330Z,19.108,-65.15,78.1,4.2,md,12,,,,us,usp000ar46,2014-11-07T01:14:00.468Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-17T13:17:11.110Z,19.193,-65.133,71.7,4,md,9,,,,us,usp000ar45,2014-11-07T01:14:00.467Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-17T13:01:31.280Z,45.628,26.479,91.5,4.4,mb,163,,,1.03,us,usp000ar44,2014-11-07T01:14:00.452Z,"Romania",earthquake,,,,62,reviewed,us,us
2001-10-17T12:52:36.570Z,-8.658,123.896,33,4.9,mb,37,,,1.13,us,usp000ar43,2014-11-07T01:14:00.447Z,"Flores region, Indonesia",earthquake,,,,9,reviewed,us,us
2001-10-17T12:33:34.400Z,38.93,24.4,23,3.7,ml,18,,,,us,usp000ar41,2014-11-07T01:14:00.444Z,"Aegean Sea",earthquake,,,,,reviewed,ath,ath
2001-10-17T12:01:15.490Z,19.164,-65.13,71.6,3.8,md,9,,,,us,usp000ar40,2014-11-07T01:14:00.443Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-17T11:52:31.680Z,62.982,-148.808,69.8,2.6,ml,34,,,,us,usp000ar3z,2014-11-07T01:14:00.439Z,"Central Alaska",earthquake,,,,,reviewed,aeic,aeic
2001-10-17T11:52:19.540Z,19.296,-64.8,80.7,4,md,8,,,,us,usp000ar3y,2014-11-07T01:14:00.438Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-17T11:41:19.260Z,19.133,-64.755,32.1,3.8,md,5,,,,us,usp000ar3w,2014-11-07T01:14:00.435Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-17T11:33:50.760Z,-17.654,-178.318,500,4.4,mb,17,,,0.95,us,usp000ar3v,2014-11-07T01:14:00.433Z,"Fiji region",earthquake,,,,8,reviewed,us,us
2001-10-17T11:29:09.920Z,19.354,-64.932,33,6,mwb,215,,,0.87,us,usp000ar3u,2016-11-09T23:44:14.904Z,"Virgin Islands region",earthquake,,,,,reviewed,us,us
2001-10-17T11:15:24.110Z,51.587,16.329,5,3,ml,13,,,0.73,us,usp000ar3s,2014-11-07T01:14:00.405Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-10-17T10:39:33.300Z,-33.094,-71.982,1.4,3.4,md,6,,,,us,usp000ar3r,2014-11-07T01:14:00.403Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-17T10:33:33.670Z,19.42,-64.943,33,4.2,mb,20,,,1.05,us,usp000ar3p,2014-11-07T01:14:00.397Z,"Virgin Islands region",earthquake,,,,4,reviewed,us,us
2001-10-17T10:04:22.500Z,16.958,-100.147,4.5,4.3,md,21,,,,us,usp000ar3n,2014-11-07T01:14:00.394Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-10-17T09:35:52.400Z,-33.102,-72.006,2.7,2.9,md,5,,,,us,usp000ar3k,2014-11-07T01:14:00.391Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-10-17T09:33:04.550Z,19.156,-65.103,52.6,3.8,md,7,,,,us,usp000ar3j,2014-11-07T01:14:00.389Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-10-17T09:13:47.770Z,18.9,-65.557,29,3.7,md,6,,,,us,usp000ar3h,2014-11-07T01:14:00.388Z,"Puerto Rico region",earthquake,,,,,reviewed,rspr,rspr
2001-10-17T09:08:42.630Z,19.514,-64.867,33,4.2,md,15,,,0.76,us,usp000ar3g,2014-11-07T01:14:00.386Z,"Virgin Islands region",earthquake,,,,,reviewed,us,rspr
2001-10-17T09:00:43.940Z,52.845,-174.692,249.7,4.5,mb,33,,,1.06,us,usp000ar3f,2014-11-07T01:14:00.384Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,7.7,,8,reviewed,us,us
2001-10-17T08:04:58.850Z,19.371,-64.82,58.4,4.1,md,7,,,,us,usp000ar3c,2014-11-07T01:14:00.380Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
